symbol,year,close,ret,vol,maxdd,divs,div_yield,momentum,eps,price_date,return_basis,dividend_unit,source
1140,2020,12.8695,0.07954,0.322522,-0.35,0.25,2.0971,0.077533,,,,,
1140,2021,21.0406,0.643617,0.247052,-0.091008,0.0,0.0,0.67027,,,,,
1140,2022,26.9041,0.239888,0.375232,-0.296099,0.0,0.0,0.058333,1.3933,,,,
1140,2023,27.846,0.044411,0.283853,-0.214758,0.3333,1.2502,0.020095,1.5917,,,,
1140,2024,30.6487,0.101862,0.227859,-0.209563,0.75,2.6963,0.052041,1.88,,,,
1140,2025,23.7797,-0.227089,0.263934,-0.29759,0.45,1.4626,-0.244436,1.99,,,,
1140,2026,26.12,0.094006,0.183312,-0.11243,1.05,4.3978,-0.058611,,,,,
1150,2015,5.277,-0.265607,0.308672,-0.442191,0.25,3.4792,-0.356427,,,,,
1150,2016,5.601,0.050722,0.258466,-0.248094,0.25,4.6899,0.183153,,,,,
1150,2017,7.352,0.316989,0.206255,-0.069537,0.25,4.4783,0.386062,,,,,
1150,2018,9.1593,0.252352,0.185536,-0.157487,0.4,5.4692,0.189922,,,,,
1150,2019,10.5253,0.142177,0.204788,-0.296428,0.5,5.4259,0.099381,,,,,
1150,2020,8.9572,-0.147299,0.278642,-0.28632,0.0,0.0,-0.162201,,,,,
1150,2021,13.6968,0.53674,0.17859,-0.127907,0.4333,4.8619,0.514168,,,,,
1150,2022,19.0134,0.341146,0.312307,-0.272474,0.5667,3.9971,0.189997,1.1533,,,,
1150,2023,23.5117,0.234688,0.277401,-0.226238,0.9,4.7262,0.219722,1.5583,,,,
1150,2024,22.6047,-0.068696,0.210815,-0.223026,0.6667,2.7466,-0.141824,1.85,,,,
1150,2025,19.8935,-0.136349,0.198097,-0.188926,1.0,4.3414,-0.147903,1.975,,,,
1150,2026,25.72,0.280803,0.196916,-0.083794,0.5,2.4899,0.188247,,,,,
1180,2015,16.2978,-0.066484,0.285434,-0.307332,0.725,4.1527,-0.173488,,,,,
1180,2016,14.0765,-0.14334,0.311115,-0.344434,0.675,4.1079,0.201144,,,,,
1180,2017,19.1385,0.356423,0.251771,-0.171428,1.05,7.4418,0.39229,,,,,
1180,2018,25.818,0.351458,0.247137,-0.204572,1.2,6.2815,0.304039,,,,,
1180,2019,27.6319,0.068024,0.237079,-0.340696,1.65,6.3776,-0.049874,,,,,
1180,2020,25.1929,-0.077023,0.298343,-0.375,0.9,3.2973,-0.019589,,,,,
1180,2021,38.3945,0.53464,0.2264,-0.137143,1.0875,4.3468,0.53286,,,,,
1180,2022,30.9757,-0.198204,0.271887,-0.418911,1.5,3.8827,-0.273337,3.03,,,,
1180,2023,32.8468,0.056221,0.228476,-0.219351,1.45,4.6626,0.111005,3.23,,,,
1180,2024,29.8445,-0.094916,0.242505,-0.230085,1.8,5.4588,-0.184268,3.44,,,,
1180,2025,35.8151,0.200059,0.2332,-0.121045,2.0,6.7014,0.161796,4.04,,,,
1180,2026,43.3,0.203268,0.233591,-0.148326,2.3,6.3915,0.186435,,,,,
1182,2020,16.3772,0.168037,0.232971,-0.098214,0.6667,4.7547,,,,,,
1182,2021,16.3771,0.007353,0.181186,-0.181287,0.7111,4.374,0.020497,,,,,
1182,2022,12.0371,-0.267079,0.205425,-0.341369,0.7556,4.6005,-0.276624,0.9511,,,,
1182,2023,11.5713,-0.041266,0.159641,-0.262077,0.7111,5.8919,-0.055142,0.31,,,,
1182,2024,12.1816,0.05582,0.247521,-0.239987,0.0,0.0,0.051203,0.45,,,,
1182,2025,10.0626,-0.186636,0.268472,-0.260492,0.0,0.0,-0.187883,0.64,,,,
1182,2026,8.75,-0.174117,0.200786,-0.23931,0.5,4.7193,-0.245815,,,,,
1183,2022,19.3251,-0.079862,0.170409,-0.133505,0.774,3.6853,,0.96,,,,
1183,2023,17.6721,-0.080147,0.13535,-0.157295,0.5,2.6026,-0.066391,0.02,,,,
1183,2024,17.5947,-0.006557,0.219686,-0.215897,0.0,0.0,0.050867,0.27,,,,
1183,2025,15.9881,-0.100218,0.380411,-0.332216,0.0,0.0,-0.081201,0.51,,,,
1183,2026,14.46,-0.139837,0.284579,-0.234312,0.5,2.9743,-0.275059,,,,,
1201,2015,54.6345,-0.207249,0.474732,-0.58463,0.0,0.0,-0.308279,,,,,
1201,2016,27.8111,-0.492871,0.680442,-0.610331,0.0,0.0,0.078408,,,,,
1201,2017,20.6947,-0.271942,0.236172,-0.368345,0.0,0.0,-0.224521,,,,,
1201,2018,19.7131,-0.043651,0.269604,-0.229452,0.0,0.0,0.039914,,,,,
1201,2019,16.3595,-0.16318,0.205444,-0.326733,0.0,0.0,-0.176107,,,,,
1201,2020,28.629,0.732673,0.413856,-0.318594,0.0,0.0,0.656805,,,,,
1201,2021,36.5634,0.305109,0.332608,-0.366534,0.0,0.0,0.32838,,,,,
1201,2022,18.4044,-0.496081,0.298722,-0.530127,0.0,0.0,-0.502212,-2.3767,,,,
1201,2023,15.28,-0.205092,0.371317,-0.411372,0.0,0.0,-0.255764,-4.09,,,,
1201,2024,10.48,-0.346633,0.471203,-0.50439,0.0,0.0,-0.476,-1.05,,,,
1201,2025,6.09,-0.42,0.28178,-0.47482,0.0,0.0,-0.452338,-2.64,,,,
1201,2026,4.77,-0.226904,0.319619,-0.353303,0.0,0.0,-0.384516,,,,,
1202,2015,15.8346,0.056338,0.479927,-0.044944,0.0,0.0,,,,,,
1202,2016,10.5533,-0.335098,0.465799,-0.503834,0.375,2.3627,0.121775,,,,,
1202,2017,12.8917,0.178846,0.286833,-0.176079,0.5625,5.1436,0.182293,,,,,
1202,2018,14.0299,0.070561,0.295424,-0.287091,0.9375,7.1536,-0.043412,,,,,
1202,2019,10.2958,-0.263206,0.221115,-0.424377,0.375,2.6836,-0.295763,,,,,
1202,2020,13.9101,0.356741,0.380548,-0.318528,0.0,0.0,0.262745,,,,,
1202,2021,31.3913,1.311771,0.321041,-0.089139,0.0,0.0,1.319149,,,,,
1202,2022,32.2848,0.021435,0.332798,-0.453695,1.125,3.5593,-0.098674,4.05,,,,
1202,2023,34.5,0.068614,0.285084,-0.277556,0.5,1.5487,0.066985,-1.2,,,,
1202,2024,36.7,0.069971,0.325665,-0.275468,0.0,0.0,-0.0825,-0.89,,,,
1202,2025,21.26,-0.421497,0.321477,-0.468645,0.0,0.0,-0.440526,0.27,,,,
1202,2026,19.01,-0.137086,0.291638,-0.278711,0.0,0.0,-0.323006,,,,,
1210,2015,16.8063,-0.311332,0.350946,-0.48521,2.0,8.1954,-0.433075,,,,,
1210,2016,21.3688,0.254845,0.362114,-0.284866,1.0,5.8723,0.552758,,,,,
1210,2017,18.1907,-0.161672,0.200177,-0.286965,1.0,4.6085,-0.167999,,,,,
1210,2018,19.7886,0.107713,0.226568,-0.182342,1.0,5.5977,0.097163,,,,,
1210,2019,21.472,0.092981,0.205258,-0.180851,0.0,0.0,0.052678,,,,,
1210,2020,31.355,0.460279,0.378965,-0.239684,1.0,4.6572,0.401821,,,,,
1210,2021,37.6543,0.230415,0.299497,-0.265657,0.0,0.0,0.172767,,,,,
1210,2022,31.6841,-0.175031,0.279053,-0.281737,0.0,0.0,-0.199525,1.47,,,,
1210,2023,32.0185,0.003112,0.216528,-0.255696,1.0,3.1329,-0.05663,0.2,,,,
1210,2024,29.7521,-0.085926,0.230116,-0.225275,0.0,0.0,-0.081845,0.31,,,,
1210,2025,25.58,-0.14851,0.201002,-0.212082,1.0,3.3287,-0.165915,0.63,,,,
1210,2026,25.02,-0.026459,0.184145,-0.152663,0.0,0.0,-0.109609,,,,,
1211,2015,11.0567,0.033333,0.422257,-0.41957,,,0.154754,,2015-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2016,13.0,0.152823,0.350082,-0.278607,,,0.11896,,2016-12-29,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2017,17.3667,0.329082,0.253898,-0.116822,,,0.365915,,2017-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2018,16.4333,-0.048263,0.269435,-0.310924,,,-0.100753,,2018-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2019,14.8,-0.091095,0.287083,-0.321186,,,-0.198113,,2019-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2020,13.5,-0.08059,0.383134,-0.395901,,,-0.054237,,2020-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2021,26.1667,0.9625,0.294258,-0.206081,,,0.75122,,2021-12-30,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2022,43.1333,0.642132,0.484371,-0.386945,,,0.791123,2.52,2022-12-29,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2023,48.55,0.093468,0.678845,-0.45648,,,-0.031199,0.43,2023-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2024,50.3,0.01004,0.290298,-0.289091,,,0.172414,0.78,2024-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2025,60.95,0.21173,0.324269,-0.207753,,,0.207623,1.91,2025-12-31,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1211,2026,66.7,0.096138,0.355186,-0.293711,,,0.144981,,2026-09-08,total return from auto-adjusted Close,cash per share in listing currency,Yahoo Finance
1212,2015,16.064,-0.312464,0.336524,-0.465909,0.75,3.21,-0.424641,,,,,
1212,2016,13.921,-0.15183,0.37096,-0.401583,0.0,0.0,0.243655,,,,,
1212,2017,13.3742,-0.039284,0.221519,-0.175155,0.5,3.5917,-0.044854,,,,,
1212,2018,14.088,0.057346,0.253455,-0.229952,0.5,3.7526,0.085997,,,,,
1212,2019,13.2118,-0.049444,0.154545,-0.168246,0.0,0.0,-0.052956,,,,,
1212,2020,22.0769,0.647436,0.401849,-0.223256,0.0,0.0,0.524318,,,,,
1212,2021,35.0689,0.632961,0.341705,-0.308151,0.75,3.4923,0.579266,,,,,
1212,2022,47.019,0.364767,0.376952,-0.209193,1.5,4.3539,0.288946,5.93,,,,
1212,2023,125.3403,1.600351,0.407882,-0.140816,2.5,5.1866,1.528781,5.94,,,,
1212,2024,172.1739,0.379866,0.368211,-0.282723,2.5,2.0036,0.39672,7.37,,,,
1212,2025,138.2391,-0.200649,0.366644,-0.352432,3.0,1.7347,-0.247278,8.34,,,,
1212,2026,136.1,-0.007065,0.240345,-0.197166,3.5,2.5535,0.007273,,,,,
1213,2015,146.8085,-0.024169,0.341239,-0.391503,0.0,0.0,-0.143236,,,,,
1213,2016,94.0847,-0.359133,0.43133,-0.566563,0.0,0.0,0.137363,,,,,
1213,2017,72.268,-0.242857,0.361389,-0.511189,0.0,0.0,-0.348361,,,,,
1213,2018,80.722,0.116981,0.44078,-0.564732,0.0,0.0,0.237458,,,,,
1213,2019,49.1416,-0.403319,0.414179,-0.494599,0.0,0.0,-0.361001,,,,,
1213,2020,98.4309,0.898715,0.59187,-0.577496,0.0,0.0,0.646827,,,,,
1213,2021,28.4356,-0.69958,0.735688,-0.801178,0.0,0.0,-0.72233,,,,,
1213,2022,21.1431,-0.248574,0.425062,-0.470289,0.0,0.0,-0.247244,-0.09,,,,
1213,2023,61.7,1.914676,1.14496,-0.253479,0.0,0.0,1.539976,-1.46,,,,
1213,2024,97.3,0.64081,0.350046,-0.245634,0.0,0.0,0.525078,-3.91,,,,
1213,2025,35.3,-0.646647,0.454786,-0.687611,0.0,0.0,-0.678506,-3.12,,,,
1213,2026,17.68,-0.486643,0.980317,-0.555175,0.0,0.0,-0.803118,,,,,
1214,2015,24.8517,-0.184384,0.362803,-0.472828,0.0,0.0,-0.333647,,,,,
1214,2016,15.5532,-0.371049,0.435797,-0.588361,0.7091,2.8675,-0.020782,,,,,
1214,2017,10.864,-0.327586,0.23793,-0.430682,0.0,0.0,-0.286585,,,,,
1214,2018,7.902,-0.258711,0.262242,-0.352991,0.0,0.0,-0.184866,,,,,
1214,2019,10.1026,0.271028,0.227428,-0.164488,0.0,0.0,0.263647,,,,,
1214,2020,14.9682,0.481618,0.517121,-0.466423,0.0,0.0,0.24,,,,,
1214,2021,20.5767,0.406091,0.385128,-0.404458,0.0,0.0,0.402532,,,,,
1214,2022,13.5995,-0.340868,0.432502,-0.49061,0.0,0.0,-0.352523,0.4925,,,,
1214,2023,19.88,0.448187,0.343602,-0.328196,0.0,0.0,0.480403,0.9833,,,,
1214,2024,22.1384,0.121629,0.346921,-0.282693,0.0,0.0,0.027235,1.225,,,,
1214,2025,17.7333,-0.194512,0.339587,-0.345894,0.4167,1.8926,-0.248956,1.2275,,,,
1214,2026,12.12,-0.326667,0.31317,-0.397333,0.0,0.0,-0.470742,,,,,
1301,2015,24.19,-0.334885,0.32126,-0.45345,2.0312,5.585,-0.422444,,,,,
1301,2016,30.5433,0.22692,0.482178,-0.388513,2.5781,10.3563,0.852665,,,,,
1301,2017,19.3731,-0.370596,0.246424,-0.453348,1.0156,3.2996,-0.33747,,,,,
1301,2018,17.791,-0.086263,0.20779,-0.276243,0.7812,4.0125,-0.045652,,,,,
1301,2019,22.145,0.250021,0.207961,-0.196512,0.3906,2.205,0.110082,,,,,
1301,2020,36.5582,0.567769,0.510507,-0.386047,1.25,5.3605,0.474219,,,,,
1301,2021,32.8169,-0.078507,0.266213,-0.296956,2.1875,6.1425,-0.112539,,,,,
1301,2022,27.6275,-0.16234,0.264731,-0.286585,1.8125,5.4955,-0.190667,2.0125,,,,
1301,2023,28.5591,0.021796,0.265854,-0.351126,1.0,3.5778,0.006051,0.63,,,,
1301,2024,28.3217,-0.006649,0.291334,-0.315232,0.75,2.6305,-0.055684,0.58,,,,
1301,2025,18.7,-0.345383,0.276673,-0.394015,0.5,1.7503,-0.35094,0.18,,,,
1301,2026,18.62,-0.023085,0.288177,-0.235669,0.0,0.0,-0.255358,,,,,
1302,2015,17.7413,-0.402054,0.334133,-0.526657,1.25,4.2129,-0.509647,,,,,
1302,2016,17.8891,0.00232,0.438389,-0.390379,1.15,6.4434,0.5665,,,,,
1302,2017,14.3844,-0.247631,0.216725,-0.330082,0.65,3.3998,-0.188721,,,,,
1302,2018,11.1125,-0.222133,0.194848,-0.311087,0.4,2.8,-0.175708,,,,,
1302,2019,13.4793,0.218513,0.233877,-0.14974,0.0,0.0,0.165457,,,,,
1302,2020,21.243,0.545178,0.370693,-0.404455,0.4,2.9095,0.537668,,,,,
1302,2021,31.1435,0.53658,0.271305,-0.2313,1.35,6.6607,0.314691,,,,,
1302,2022,27.2294,-0.162707,0.317263,-0.300366,1.6,4.9199,-0.174722,2.71,,,,
1302,2023,44.1412,0.575459,0.273535,-0.179331,1.3,4.6399,0.520092,2.27,,,,
1302,2024,56.0,0.232178,0.329903,-0.27173,1.45,3.1905,0.152406,1.77,,,,
1302,2025,50.3,-0.095324,0.336855,-0.280449,0.0,0.0,-0.115993,3.64,,,,
1302,2026,37.76,-0.259608,0.367146,-0.348235,0.0,0.0,-0.358913,,,,,
1303,2015,1.0377,-0.005282,0.115065,-0.020246,0.0,0.0,,,,,,
1303,2016,0.7393,-0.303834,0.447512,-0.563275,0.0,0.0,0.131148,,,,,
1303,2017,0.6692,-0.100288,0.245654,-0.264188,0.036,4.8397,-0.135849,,,,,
1303,2018,0.5608,-0.162114,0.240251,-0.323097,0.04,5.9768,-0.133222,,,,,
1303,2019,0.5208,-0.068966,0.228833,-0.304866,0.0,0.0,-0.1082,,,,,
1303,2020,0.8548,0.602244,0.481727,-0.33218,0.0,0.0,0.537081,,,,,
1303,2021,0.9337,0.141163,0.312894,-0.303641,0.02,2.4444,0.162908,,,,,
1303,2022,0.8226,-0.120579,0.291481,-0.261399,0.04,4.2764,-0.155695,0.08,,,,
1303,2023,2.5725,2.082686,0.365053,-0.136723,0.075,8.9876,1.778496,0.18,,,,
1303,2024,6.7786,1.598468,0.410248,-0.175786,0.175,6.7083,1.233906,0.36,,,,
1303,2025,10.8602,0.59772,0.411666,-0.288874,0.25,3.6779,0.611035,0.57,,,,
1303,2026,15.55,0.431831,0.401771,-0.301729,0.5,4.604,0.463185,,,,,
1304,2016,24.7505,-0.265152,0.403709,-0.491628,0.0,0.0,,,,,,
1304,2017,21.9627,-0.112638,0.203981,-0.300248,1.0,4.0403,-0.127628,,,,,
1304,2018,13.0972,-0.396877,0.200129,-0.454403,0.5,2.3025,-0.366956,,,,,
1304,2019,17.0012,0.303448,0.298591,-0.242943,0.0,0.0,0.29275,,,,,
1304,2020,26.6712,0.557248,0.435101,-0.410188,0.0,0.0,0.440719,,,,,
1304,2021,40.8643,0.561106,0.318563,-0.276965,1.75,6.6854,0.32831,,,,,
1304,2022,22.0691,-0.467476,0.302199,-0.508349,1.0555,2.5468,-0.480759,-0.52,,,,
1304,2023,24.3746,0.096631,0.324778,-0.295205,0.0,0.0,0.012275,-2.56,,,,
1304,2024,32.9559,0.335329,0.354934,-0.292005,0.0,0.0,0.159445,1.39,,,,
1304,2025,32.08,-0.046531,0.345076,-0.300136,0.5,1.4861,-0.17253,1.17,,,,
1304,2026,37.96,0.171605,0.307493,-0.187907,0.0,0.0,0.032083,,,,,
1320,2015,19.8047,-0.08802,0.339075,-0.392027,1.0,4.6049,-0.195504,,,,,
1320,2016,17.3462,-0.134091,0.418496,-0.422727,0.0,0.0,0.231416,,,,,
1320,2017,14.66,-0.161458,0.239034,-0.29,0.0,0.0,-0.154856,,,,,
1320,2018,16.4629,0.114673,0.375348,-0.253333,0.0,0.0,0.154534,,,,,
1320,2019,18.8304,0.154018,0.35015,-0.326866,0.0,0.0,-0.190607,,,,,
1320,2020,25.3591,0.32619,0.409232,-0.407008,0.0,0.0,0.301402,,,,,
1320,2021,22.9461,-0.066667,0.31502,-0.298426,0.0,0.0,-0.066667,,,,,
1320,2022,16.299,-0.29666,0.257929,-0.385263,0.0,0.0,-0.345521,1.072,,,,
1320,2023,33.0533,1.003311,0.342819,-0.2,0.0,0.0,0.875,3.424,,,,
1320,2024,59.9496,0.816226,0.479298,-0.298532,0.74,2.2419,0.737155,3.574,,,,
1320,2025,36.6514,-0.390503,0.328914,-0.489054,3.95,6.5687,-0.41642,3.79,,,,
1320,2026,53.7,0.443416,0.368055,-0.223213,0.75,2.0159,0.043573,,,,,
1321,2022,34.0269,-0.301498,0.312817,-0.394924,0.0,0.0,,,,,,
1321,2023,75.4679,1.197275,0.343279,-0.110364,1.0,2.9115,0.824198,3.17,,,,
1321,2024,131.3675,0.734323,0.439252,-0.209669,1.5,1.9803,0.5607,8.49,,,,
1321,2025,135.6237,0.041299,0.364004,-0.371429,6.0,4.6067,-0.068917,12.13,,,,
1321,2026,196.7,0.454544,0.40165,-0.189427,4.0,2.9579,0.605451,18.2,,,,
1810,2015,54.8667,-0.193326,0.378212,-0.442756,0.0,0.0,-0.27927,,,,,
1810,2016,27.8507,-0.499796,0.469943,-0.660624,0.0,0.0,-0.170059,,,,,
1810,2017,20.7712,-0.305305,0.316537,-0.413772,0.3571,1.1945,-0.256224,,,,,
1810,2018,15.6384,-0.244309,0.260804,-0.331525,0.3571,1.7258,-0.235786,,,,,
1810,2019,23.9737,0.537613,0.278637,-0.216763,0.0,0.0,0.391107,,,,,
1810,2020,20.7772,-0.141177,0.403431,-0.466667,0.0,0.0,-0.172624,,,,,
1810,2021,18.8944,-0.101042,0.241318,-0.279031,0.0,0.0,-0.047461,,,,,
1810,2022,19.0695,-0.005708,0.307775,-0.324373,0.0,0.0,-0.087958,-0.16,,,,
1810,2023,29.5567,0.534091,0.266656,-0.243299,0.0,0.0,0.467391,0.761,,,,
1810,2024,24.5868,-0.17578,0.293814,-0.369165,0.0,0.0,-0.241216,-0.676,,,,
1810,2025,29.3377,0.192171,0.264263,-0.179568,0.0,0.0,0.100164,0.168,,,,
1810,2026,21.79,-0.25337,0.298745,-0.323195,0.0,0.0,-0.325249,,,,,
1820,2015,15.0132,-0.057437,0.11332,-0.057437,0.0,0.0,,,,,,
1820,2016,9.134,-0.395818,0.490958,-0.667148,0.4614,3.0522,-0.033337,,,,,
1820,2017,5.9889,-0.354443,0.315545,-0.44502,0.1579,1.7016,-0.299432,,,,,
1820,2018,4.1966,-0.294118,0.254647,-0.352124,0.0,0.0,-0.242105,,,,,
1820,2019,3.842,-0.090805,0.236835,-0.30205,0.0,0.0,-0.116201,,,,,
1820,2020,5.1437,0.32375,0.538597,-0.520078,0.0,0.0,0.115912,,,,,
1820,2021,3.5657,-0.369317,0.345504,-0.421647,0.0,0.0,-0.335643,,,,,
1820,2022,1.79,-0.493896,0.369777,-0.547933,0.0,0.0,-0.520739,-0.26,,,,
1820,2023,2.28,0.259669,0.356773,-0.301075,0.0,0.0,0.048758,-0.29,,,,
1820,2024,2.47,0.04661,0.355133,-0.28012,0.0,0.0,-0.127208,0.02,,,,
1820,2025,1.76,-0.287449,0.350073,-0.357143,0.0,0.0,-0.304348,-0.64,,,,
1820,2026,2.06,0.144444,0.368693,-0.209524,0.0,0.0,-0.112069,,,,,
1830,2018,49.4711,0.175148,0.321188,-0.198516,0.96,2.2804,,,,,,
1830,2019,70.0932,0.404906,0.256713,-0.203488,1.9416,3.8916,0.388515,,,,,
1830,2020,66.8089,-0.040943,0.425656,-0.447059,0.0,0.0,-0.010243,,,,,
1830,2021,95.3667,0.44806,0.264442,-0.128906,1.23,1.8676,0.501254,,,,,
1830,2022,75.2659,-0.203466,0.346846,-0.446775,2.411,2.5515,-0.226388,4.86,,,,
1830,2023,187.4854,1.430218,0.378374,-0.163955,3.45,4.472,1.458775,6.8,,,,
1830,2024,175.5492,-0.063665,0.33574,-0.260217,5.39,2.8749,-0.00496,8.73,,,,
1830,2025,96.797,-0.446215,0.312522,-0.479084,3.78,2.1626,-0.435201,5.85,,,,
1830,2026,78.5,-0.208901,0.321869,-0.316112,2.28,2.2977,-0.431497,,,,,
1831,2019,4.2019,0.060521,0.257739,-0.186344,0.1761,4.4456,,,,,,
1831,2020,4.0014,-0.048831,0.347769,-0.37587,0.3595,8.5465,0.053866,,,,,
1831,2021,4.2336,0.080938,0.195231,-0.153494,0.2474,6.3164,0.0442,,,,,
1831,2022,3.0003,-0.28945,0.250903,-0.402679,0.2144,5.0777,-0.307716,0.1995,,,,
1831,2023,5.7446,0.910966,0.341815,-0.196676,0.1451,4.828,0.832822,0.1742,,,,
1831,2024,4.551,-0.211729,0.360845,-0.290467,0.1148,1.9882,-0.104085,0.3087,,,,
1831,2025,4.9021,0.065029,0.320357,-0.350969,0.1187,2.5799,-0.006717,0.4829,,,,
1831,2026,4.68,-0.045302,0.311816,-0.175,0.1829,3.7313,0.275572,,,,,
1832,2020,3.6031,-0.025439,0.147932,-0.025439,0.0,0.0,,,,,,
1832,2021,10.24,1.819157,0.533205,-0.257971,0.0081,0.2235,0.81463,,,,,
1832,2022,3.23,-0.649675,0.427634,-0.654013,0.0,0.0,-0.604167,-0.041,,,,
1832,2023,3.21,-0.034586,0.324237,-0.436105,0.0,0.0,-0.10084,-0.024,,,,
1832,2024,3.23,-0.021212,0.31414,-0.263789,0.0,0.0,-0.084986,-0.02,,,,
1832,2025,2.57,-0.204334,0.246011,-0.274052,0.0,0.0,-0.239645,-0.02,,,,
1832,2026,2.5,-0.038462,0.244399,-0.170732,0.0,0.0,-0.14966,,,,,
2001,2015,12.7838,-0.404167,0.363237,-0.521739,0.0,0.0,-0.489286,,,,,
2001,2016,14.3036,0.114206,0.405363,-0.318182,0.0,0.0,0.584158,,,,,
2001,2017,17.8437,0.2475,0.286743,-0.243902,0.0,0.0,0.405634,,,,,
2001,2018,16.5743,-0.07485,0.288922,-0.29549,0.0,0.0,-0.082178,,,,,
2001,2019,14.9294,-0.098272,0.173867,-0.302326,0.0,0.0,-0.152284,,,,,
2001,2020,23.0645,0.533888,0.454292,-0.356512,0.0,0.0,0.49133,,,,,
2001,2021,36.0,0.605646,0.310245,-0.163112,0.0,0.0,0.577962,,,,,
2001,2022,25.3,-0.301105,0.36336,-0.493744,0.0,0.0,-0.325333,13.759,,,,
2001,2023,20.2,-0.220077,0.206014,-0.333578,0.0,0.0,-0.255985,-11.8705,,,,
2001,2024,18.5,-0.08867,0.250254,-0.311348,0.0,0.0,-0.031414,-18.5701,,,,
2001,2025,7.39,-0.600541,0.334503,-0.611892,0.0,0.0,-0.551033,-31.9694,,,,
2001,2026,30.26,3.078167,4.344143,-0.310485,0.0,0.0,1.796673,,,,,
2010,2015,47.3009,-0.02865,0.353705,-0.318979,5.5,11.2946,-0.156657,,,,,
2010,2016,60.3237,0.277156,0.259538,-0.203037,5.0,10.5859,0.579695,,,,,
2010,2017,69.8798,0.158414,0.123674,-0.055449,4.0,6.6309,0.095554,,,,,
2010,2018,82.6679,0.190015,0.195739,-0.112654,4.4,6.3339,0.160207,,,,,
2010,2019,69.6295,-0.15772,0.185527,-0.300668,4.4,5.3225,-0.201689,,,,,
2010,2020,78.9206,0.143176,0.318145,-0.336188,3.7,5.3595,0.220524,,,,,
2010,2021,92.755,0.184642,0.205034,-0.199704,3.25,4.1508,0.161549,,,,,
2010,2022,74.382,-0.202208,0.224212,-0.401888,4.5,4.8265,-0.249818,5.51,,,,
2010,2023,72.504,-0.031747,0.185588,-0.188886,3.8,5.0747,-0.10531,-0.92,,,,
2010,2024,60.7279,-0.164421,0.19649,-0.230456,3.3,4.5406,-0.112463,0.51,,,,
2010,2025,48.9366,-0.197759,0.186087,-0.215639,3.2,5.2459,-0.196565,-8.59,,,,
2010,2026,49.44,0.008321,0.249902,-0.194151,2.6,5.3027,-0.157958,,,,,
2020,2015,49.3653,-0.253924,0.249476,-0.352568,5.4,8.1612,-0.297811,,,,,
2020,2016,48.2756,-0.00598,0.271412,-0.219377,4.5,9.2657,0.264348,,,,,
2020,2017,43.1107,-0.124499,0.178752,-0.227894,1.75,3.5539,-0.072999,,,,,
2020,2018,52.5151,0.221895,0.233791,-0.173554,2.0,4.6535,0.240988,,,,,
2020,2019,54.6754,0.046567,0.207386,-0.19692,3.0,5.7424,-0.032872,,,,,
2020,2020,59.0105,0.075126,0.293772,-0.2725,2.5,4.5548,0.134936,,,,,
2020,2021,131.9785,1.250486,0.275296,-0.092391,2.25,3.8367,0.942499,,,,,
2020,2022,114.7578,-0.114434,0.37337,-0.36241,7.0,5.4018,-0.149739,21.08,,,,
2020,2023,117.8027,0.02513,0.225348,-0.155525,11.0,9.5723,0.070464,7.69,,,,
2020,2024,99.388,-0.163581,0.231291,-0.225722,6.0,5.0494,-0.093337,6.99,,,,
2020,2025,104.8549,0.053109,0.212802,-0.170157,6.5,6.5283,0.027243,9.08,,,,
2020,2026,130.6,0.242164,0.265115,-0.241933,7.0,6.6578,0.182506,,,,,
2030,2015,37.4857,-0.169116,0.37624,-0.440236,0.7,1.5516,-0.390483,,,,,
2030,2016,36.837,-0.026269,0.47635,-0.47662,0.5,1.3217,0.535413,,,,,
2030,2017,28.6408,-0.226368,0.268028,-0.273632,0.0,0.0,-0.183727,,,,,
2030,2018,38.9476,0.366454,0.330817,-0.286749,0.5,1.7542,0.391176,,,,,
2030,2019,42.3997,0.075767,0.288108,-0.20022,0.75,1.9029,0.052137,,,,,
2030,2020,103.0366,1.413927,0.559482,-0.489758,1.0,2.3428,1.263057,,,,,
2030,2021,135.3119,0.376025,0.421008,-0.404242,0.75,0.7627,0.300875,,,,,
2030,2022,71.5847,-0.462369,0.342727,-0.513197,0.5,0.3755,-0.48591,1.88,,,,
2030,2023,93.0,0.184625,0.256785,-0.195198,1.0,1.2738,0.138732,0.51,,,,
2030,2024,72.1,-0.214597,0.224701,-0.282942,0.0,0.0,-0.218004,-3.57,,,,
2030,2025,50.85,-0.305328,0.278045,-0.344267,0.0,0.0,-0.305328,-4.01,,,,
